"ensembl_gene_id","external_gene_name","description","gene_biotype","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed","delabel"
"ENSG00000103423","DNAJA3","DnaJ heat shock protein family (Hsp40) member A3 [Source:HGNC Symbol;Acc:HGNC:11808]","protein_coding",225.795343986978,-10.2321143150073,2.99117935187334,5.73500154767626e-11,4.66929127798484e-10,"DOWN",NA
"ENSG00000103449","SALL1","spalt like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10524]","protein_coding",382.815750539164,11.4537072717294,1.07580617289816,3.69121326241336e-26,8.47697999747456e-25,"UP",NA
"ENSG00000103522","IL21R","interleukin 21 receptor [Source:HGNC Symbol;Acc:HGNC:6006]","protein_coding",7810.26824854375,-11.1018261359983,0.727565728871343,6.69304641651674e-52,4.71395897860315e-50,"DOWN",NA
"ENSG00000108622","ICAM2","intercellular adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:5345]","protein_coding",2551.50704196936,-14.1618503351058,3.458892955346,2.21288749929064e-17,2.96867048113228e-16,"DOWN",NA
"ENSG00000108691","CCL2","C-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:10618]","protein_coding",3734.9783769447,18.4611118714852,3.56248403876897,3.08008402669919e-50,2.0193712187949e-48,"UP",NA
"ENSG00000108798","ABI3","ABI family member 3 [Source:HGNC Symbol;Acc:HGNC:29859]","protein_coding",5071.50809853851,-12.579684021228,1.41183716408863,2.27920284400272e-18,3.26877206266398e-17,"DOWN",NA
"ENSG00000109089","CDR2L","cerebellar degeneration related protein 2 like [Source:HGNC Symbol;Acc:HGNC:29999]","protein_coding",905.274788333871,10.9926240028671,0.709398873965688,1.46955532427394e-54,1.13319043894013e-52,"UP",NA
"ENSG00000109099","PMP22","peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118]","protein_coding",1066.71112441792,10.2887433439948,0.674984250260067,1.54833371724978e-52,1.12102512953245e-50,"UP",NA
"ENSG00000126353","CCR7","C-C motif chemokine receptor 7 [Source:HGNC Symbol;Acc:HGNC:1608]","protein_coding",9655.46724839952,-13.5384899680798,1.38628926486869,1.21754446981161e-21,2.13719989784205e-20,"DOWN",NA
"ENSG00000126860","EVI2A","ecotropic viral integration site 2A [Source:HGNC Symbol;Acc:HGNC:3499]","protein_coding",5049.74836734232,-11.662375697926,1.12716457489949,1.73910599874395e-24,3.61993577821947e-23,"DOWN",NA
"ENSG00000132530","XAF1","XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]","protein_coding",1059.17645488303,-12.6768287583127,3.36150232429802,4.11957568214201e-13,4.08568861832236e-12,"DOWN",NA
"ENSG00000141293","SKAP1","src kinase associated phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15605]","protein_coding",8564.24648562324,-13.3008579377771,1.56354862058818,2.01117820120315e-17,2.70700399891365e-16,"DOWN",NA
"ENSG00000154262","ABCA6","ATP binding cassette subfamily A member 6 [Source:HGNC Symbol;Acc:HGNC:36]","protein_coding",2915.29659188545,-11.7631975533987,1.35846967477699,3.95813460347725e-17,5.22863333367417e-16,"DOWN",NA
"ENSG00000159184","HOXB13","homeobox B13 [Source:HGNC Symbol;Acc:HGNC:5112]","protein_coding",305.62401033985,14.5558839722931,3.29948278729497,2.19319177821812e-29,6.02365626036856e-28,"UP",NA
"ENSG00000167208","SNX20","sorting nexin 20 [Source:HGNC Symbol;Acc:HGNC:30390]","protein_coding",3158.65014743612,-14.5557525373569,3.4418009960123,1.72162029640846e-20,2.82671574806729e-19,"DOWN",NA
"ENSG00000167851","CD300A","CD300a molecule [Source:HGNC Symbol;Acc:HGNC:19319]","protein_coding",10346.6843257878,-16.1969131711944,3.3399672236357,8.11659617582218e-25,1.71837520525926e-23,"DOWN",NA
"ENSG00000167889","MGAT5B","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B [Source:HGNC Symbol;Acc:HGNC:24140]","protein_coding",472.73700490211,15.2510660794325,3.35121548862224,4.87888727530119e-33,1.59567653484391e-31,"UP",NA
"ENSG00000171246","NPTX1","neuronal pentraxin 1 [Source:HGNC Symbol;Acc:HGNC:7952]","protein_coding",19603.0124733104,10.0647905613608,0.771337174761856,3.45337115490493e-39,1.46879256863475e-37,"UP",NA
"ENSG00000171916","LGALS9C","galectin 9C [Source:HGNC Symbol;Acc:HGNC:33874]","protein_coding",225.478685748887,-10.1450933223712,3.06285158413378,1.10535247262848e-09,7.97254733996725e-09,"DOWN",NA
"ENSG00000174938","SEZ6L2","seizure related 6 homolog like 2 [Source:HGNC Symbol;Acc:HGNC:30844]","protein_coding",1561.12102187274,10.3395297138937,0.666850644327012,6.00784536643038e-55,4.67068940044837e-53,"UP",NA
"ENSG00000177455","CD19","CD19 molecule [Source:HGNC Symbol;Acc:HGNC:1633]","protein_coding",7252.76257421582,-15.8652050336887,3.58974196480814,4.82880269974904e-23,9.23378709802818e-22,"DOWN",NA
"ENSG00000177508","IRX3","iroquois homeobox 3 [Source:HGNC Symbol;Acc:HGNC:14360]","protein_coding",256.923128261935,10.3100767440557,0.973165453354928,4.02604522984309e-26,9.21617787368907e-25,"UP",NA
"ENSG00000178789","CD300LB","CD300 molecule like family member b [Source:HGNC Symbol;Acc:HGNC:30811]","protein_coding",427.512986662146,-11.2280048009099,3.15647349815198,1.31638795409932e-11,1.13435805105821e-10,"DOWN",NA
"ENSG00000184860","SDR42E1","short chain dehydrogenase/reductase family 42E, member 1 [Source:HGNC Symbol;Acc:HGNC:29834]","protein_coding",1475.15890322568,-13.3090011261287,3.33709227848489,1.19012873928287e-16,1.52402894453441e-15,"DOWN",NA
"ENSG00000185862","EVI2B","ecotropic viral integration site 2B [Source:HGNC Symbol;Acc:HGNC:3500]","protein_coding",8599.40972708895,-10.1993298849845,0.883856944333891,2.29446706374954e-32,7.23800064655538e-31,"DOWN",NA
"ENSG00000185905","C16orf54","chromosome 16 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:26649]","protein_coding",2252.53869245966,-13.9810904701447,3.41864907389835,1.02185109045764e-17,1.40598408742174e-16,"DOWN",NA
"ENSG00000186075","ZPBP2","zona pellucida binding protein 2 [Source:HGNC Symbol;Acc:HGNC:20678]","protein_coding",330.774359602519,-10.7577167715708,3.15762369609407,3.3766765237588e-10,2.55395943134059e-09,"DOWN",NA
"ENSG00000187997","C17orf99","chromosome 17 open reading frame 99 [Source:HGNC Symbol;Acc:HGNC:34490]","protein_coding",380.151433139018,-11.0172415656389,3.15331286704515,5.4302978146968e-11,4.43622434738394e-10,"DOWN",NA
"ENSG00000197471","SPN","sialophorin [Source:HGNC Symbol;Acc:HGNC:11249]","protein_coding",6264.30615936835,-15.6476415227679,3.55106830354444,2.16777310449414e-23,4.20462276177753e-22,"DOWN",NA
"ENSG00000205362","MT1A","metallothionein 1A [Source:HGNC Symbol;Acc:HGNC:7393]","protein_coding",100.50215847182,10.3113264016921,1.42462005043698,6.87509369048287e-19,1.02046904470005e-17,"UP",NA
"ENSG00000240505","TNFRSF13B","TNF receptor superfamily member 13B [Source:HGNC Symbol;Acc:HGNC:18153]","protein_coding",3688.66627988982,-14.7546924948012,3.5170305036472,1.01984467936855e-18,1.49967237760996e-17,"DOWN",NA
"ENSG00000250982","GAPDHP35","glyceraldehyde 3 phosphate dehydrogenase pseudogene 35 [Source:HGNC Symbol;Acc:HGNC:37789]","processed_pseudogene",4053.78456170548,12.5485038453552,0.656794969428338,1.72571728972649e-81,3.38645239737087e-79,"UP",NA
"ENSG00000255987","TOMM20P2","TOMM20 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:50519]","processed_pseudogene",209.885249082753,-10.0180385606634,3.05567548140703,1.9855125893279e-09,1.39117890216045e-08,"DOWN",NA
"ENSG00000271605","MILR1","mast cell immunoglobulin like receptor 1 [Source:HGNC Symbol;Acc:HGNC:27570]","protein_coding",479.379084747045,-11.3642691747344,3.22164913100134,5.43217536073826e-11,4.43648443497263e-10,"DOWN",NA
"ENSG00000276231","PIK3R6","phosphoinositide-3-kinase regulatory subunit 6 [Source:HGNC Symbol;Acc:HGNC:27101]","protein_coding",6365.115784109,-15.6612086572607,3.56587723653907,1.05757353727748e-22,1.98366495910966e-21,"DOWN",NA
"ENSG00000007312","CD79B","CD79b molecule [Source:HGNC Symbol;Acc:HGNC:1699]","protein_coding",8711.41680683916,-16.1397672489375,3.63504143396469,8.3582041007293e-23,1.57708447932461e-21,"DOWN",NA
"ENSG00000012124","CD22","CD22 molecule [Source:HGNC Symbol;Acc:HGNC:1643]","protein_coding",12250.0171394689,-16.6946650791413,3.67073567128261,2.84136565899572e-25,6.18578565119084e-24,"DOWN",NA
"ENSG00000024422","EHD2","EH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3243]","protein_coding",1730.69285355278,10.8650655108661,0.565074432983551,4.12158296760405e-83,8.43708789641766e-81,"UP",NA
"ENSG00000064205","CCN5","cellular communication network factor 5 [Source:HGNC Symbol;Acc:HGNC:12770]","protein_coding",3663.89399518488,15.6539987931331,1.39296791376668,6.19113756795062e-46,3.42728848946434e-44,"UP",NA
"ENSG00000082397","EPB41L3","erythrocyte membrane protein band 4.1 like 3 [Source:HGNC Symbol;Acc:HGNC:3380]","protein_coding",1493.83983309042,10.8808688090345,0.541712831841677,6.69635367958083e-90,1.88651532276033e-87,"UP",NA
"ENSG00000087510","TFAP2C","transcription factor AP-2 gamma [Source:HGNC Symbol;Acc:HGNC:11744]","protein_coding",2334.99471826005,13.182036739985,0.807257186792714,1.19207241788987e-58,1.08368142423765e-56,"UP",NA
"ENSG00000101098","RIMS4","regulating synaptic membrane exocytosis 4 [Source:HGNC Symbol;Acc:HGNC:16183]","protein_coding",1718.92938858276,10.9231254427119,0.636537987500557,6.1511066690605e-67,7.71029027142941e-65,"UP",NA
"ENSG00000101115","SALL4","spalt like transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:15924]","protein_coding",774.226972674994,10.622108453288,0.710774759472287,3.54058672946142e-50,2.30535136842323e-48,"UP",NA
"ENSG00000101144","BMP7","bone morphogenetic protein 7 [Source:HGNC Symbol;Acc:HGNC:1074]","protein_coding",1146.02536837693,10.4367809002426,0.721577245198358,4.75797288990893e-48,2.86222749702893e-46,"UP",NA
"ENSG00000101188","NTSR1","neurotensin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8039]","protein_coding",609.539021891182,10.4375297052822,0.703246478577163,7.49973056421244e-50,4.80624624941668e-48,"UP",NA
"ENSG00000101282","RSPO4","R-spondin 4 [Source:HGNC Symbol;Acc:HGNC:16175]","protein_coding",278.192177909101,11.844750736078,1.38492291451481,2.91218507619981e-26,6.70958009378051e-25,"UP",NA
"ENSG00000101463","SYNDIG1","synapse differentiation inducing 1 [Source:HGNC Symbol;Acc:HGNC:15885]","protein_coding",35.9055731043515,10.9963821285893,3.09181529488787,8.06248333429246e-13,7.76607653330934e-12,"UP",NA
"ENSG00000101680","LAMA1","laminin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6481]","protein_coding",3854.34332393342,11.1811539815021,0.563743347252867,4.12107899823399e-88,1.04697483764062e-85,"UP",NA
"ENSG00000121297","TSHZ3","teashirt zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:30700]","protein_coding",171.538251312594,13.6269325032906,3.22951824709977,5.95590887472598e-25,1.27229302643733e-23,"UP",NA
"ENSG00000124249","KCNK15","potassium two pore domain channel subfamily K member 15 [Source:HGNC Symbol;Acc:HGNC:13814]","protein_coding",5536.82091418516,14.8165624847632,0.917681660969705,2.63371499648998e-56,2.15344041695764e-54,"UP",NA
"ENSG00000125735","TNFSF14","TNF superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11930]","protein_coding",1005.71444981609,-12.678990931593,3.25703760225137,2.0948555689565e-15,2.44090992461458e-14,"DOWN",NA
"ENSG00000125869","LAMP5","lysosomal associated membrane protein family member 5 [Source:HGNC Symbol;Acc:HGNC:16097]","protein_coding",241.905074047596,-10.1720861145599,3.15602971653922,8.65842091855824e-09,5.70161325657616e-08,"DOWN",NA
"ENSG00000125910","S1PR4","sphingosine-1-phosphate receptor 4 [Source:HGNC Symbol;Acc:HGNC:3170]","protein_coding",6451.25510350326,-15.6680954010239,3.58306187757735,6.74886593825777e-22,1.20471914308147e-20,"DOWN",NA
"ENSG00000125968","ID1","inhibitor of DNA binding 1 [Source:HGNC Symbol;Acc:HGNC:5360]","protein_coding",4624.83467032568,10.8668996823641,0.419283205135028,8.55440611232571e-149,1.52129419700072e-145,"UP",NA
"ENSG00000130755","GMFG","glia maturation factor gamma [Source:HGNC Symbol;Acc:HGNC:4374]","protein_coding",9347.35009607803,-11.6392781783009,0.886359339269009,1.50818571024476e-39,6.51197514405227e-38,"DOWN",NA
"ENSG00000141447","OSBPL1A","oxysterol binding protein like 1A [Source:HGNC Symbol;Acc:HGNC:16398]","protein_coding",1683.82322583899,10.0576459617092,0.737569872941987,4.35696490738769e-43,2.19421379601432e-41,"UP",NA
"ENSG00000150637","CD226","CD226 molecule [Source:HGNC Symbol;Acc:HGNC:16961]","protein_coding",26874.8935598022,-11.4488855152565,0.533945369359321,1.18799783714584e-102,5.45214362228188e-100,"DOWN",NA
"ENSG00000154611","PSMA8","proteasome 20S subunit alpha 8 [Source:HGNC Symbol;Acc:HGNC:22985]","protein_coding",225.295279407286,-10.1245767371028,3.08083237544749,1.97634813301794e-09,1.38509876297764e-08,"DOWN",NA
"ENSG00000161929","SCIMP","SLP adaptor and CSK interacting membrane protein [Source:HGNC Symbol;Acc:HGNC:33504]","protein_coding",9285.22734175112,-11.3138469096025,0.761838773832025,1.64863034434099e-50,1.10117670933987e-48,"DOWN",NA
"ENSG00000168961","LGALS9","galectin 9 [Source:HGNC Symbol;Acc:HGNC:6570]","protein_coding",13888.5634390461,-12.6421701704576,1.08062209173935,3.70504755880297e-31,1.1085533463531e-29,"DOWN",NA
"ENSG00000171954","CYP4F22","cytochrome P450 family 4 subfamily F member 22 [Source:HGNC Symbol;Acc:HGNC:26820]","protein_coding",73.8459570154362,12.2440962624732,3.13741171905145,1.64320866744595e-18,2.37943304954235e-17,"UP",NA
"ENSG00000183186","C2CD4C","C2 calcium dependent domain containing 4C [Source:HGNC Symbol;Acc:HGNC:29417]","protein_coding",178.326830334529,13.6913773445575,3.23563090264706,3.28330655085291e-25,7.12610256277413e-24,"UP",NA
"ENSG00000183691","NOG","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","protein_coding",296.336105981941,14.5032045213798,3.28994861297351,2.62562097478472e-29,7.19051195539216e-28,"UP",NA
"ENSG00000183760","ACP7","acid phosphatase 7, tartrate resistant (putative) [Source:HGNC Symbol;Acc:HGNC:33781]","protein_coding",78.0360824521331,12.336751061372,3.14401376315245,6.90913745002704e-19,1.0249874713403e-17,"UP",NA
"ENSG00000185834","RPL12P4","ribosomal protein L12 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:16587]","processed_pseudogene",1680.78610232722,-10.0413647223916,1.13509259140709,1.66238702967112e-18,2.40597968170204e-17,"DOWN",NA
"ENSG00000187912","CLEC17A","C-type lectin domain containing 17A [Source:HGNC Symbol;Acc:HGNC:34520]","protein_coding",6984.4883642133,-13.0168861873558,1.38933593363309,4.62750726438084e-20,7.41391282098494e-19,"DOWN",NA
"ENSG00000203999","LINC01270","long intergenic non-protein coding RNA 1270 [Source:HGNC Symbol;Acc:HGNC:27658]","lncRNA",181.410002842807,10.3574533440407,1.08877370629403,2.8286391313479e-21,4.81664259984279e-20,"UP",NA
"ENSG00000213023","SYT3","synaptotagmin 3 [Source:HGNC Symbol;Acc:HGNC:11511]","protein_coding",110.567804975611,12.9125827147997,3.18226143985323,1.85614868002547e-21,3.21649540447287e-20,"UP",NA
"ENSG00000213996","TM6SF2","transmembrane 6 superfamily member 2 [Source:HGNC Symbol;Acc:HGNC:11861]","protein_coding",21.9495310619004,10.0741299368175,3.10258950409798,2.91898571721235e-09,2.01643164839913e-08,"UP",NA
"ENSG00000218902","PTMAP3","prothymosin alpha pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:9626]","processed_pseudogene",90.8001872754594,10.1710035114367,1.43241467107267,3.81340689659627e-18,5.37694151812439e-17,"UP",NA
"ENSG00000224565","LINC01754","long intergenic non-protein coding RNA 1754 [Source:HGNC Symbol;Acc:HGNC:52542]","lncRNA",399.561312009213,-11.1525067591677,3.12574114995622,5.49935810120974e-12,4.91299012282015e-11,"DOWN",NA
"ENSG00000226038","PPIAP21","peptidylprolyl isomerase A pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:16246]","processed_pseudogene",21.6016455456042,10.0378512421374,3.10605481390702,4.11093172071205e-09,2.80173535763211e-08,"UP",NA
"ENSG00000227063","RPL41P1","ribosomal protein L41 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10356]","processed_pseudogene",226.793614474559,-10.0759925768104,3.1347742788203,8.85268202476926e-09,5.8201066158222e-08,"DOWN",NA
"ENSG00000232241","DYNLT3P1","dynein light chain Tctex-type 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16571]","processed_pseudogene",24.0659693542158,10.2503681146209,3.09966278996633,7.97632380069063e-10,5.8419129324286e-09,"UP",NA
"ENSG00000239830","RPS4XP22","ribosomal protein S4X pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:36125]","processed_pseudogene",2160.76205781566,14.0026863352975,1.06040738923095,3.85600498688228e-39,1.63515299399029e-37,"UP",NA
"ENSG00000242550","SERPINB10","serpin family B member 10 [Source:HGNC Symbol;Acc:HGNC:8942]","protein_coding",2374.20257082471,-13.9872756337649,3.47353746081197,1.11479467147967e-15,1.32776758402187e-14,"DOWN",NA
"ENSG00000256229","ZNF486","zinc finger protein 486 [Source:HGNC Symbol;Acc:HGNC:20807]","protein_coding",659.398732465154,-12.0022496258729,3.17921119888064,2.83933336988845e-14,3.08007593239824e-13,"DOWN",NA
"ENSG00000265206","MIR142HG","MIR142 host genes [Source:HGNC Symbol;Acc:HGNC:55980]","lncRNA",266.215523958557,-10.3938989935514,3.12229252841781,1.16123587133828e-09,8.35443880734751e-09,"DOWN",NA
"ENSG00000265933","LINC00668","long intergenic non-protein coding RNA 668 [Source:HGNC Symbol;Acc:HGNC:44328]","lncRNA",239.48884134701,10.7578945657104,1.09232237804782,9.95856548804167e-23,1.87036978479695e-21,"UP",NA
"ENSG00000265962","GACAT2","gastric cancer associated transcript 2 [Source:HGNC Symbol;Acc:HGNC:50516]","lncRNA",26.9850565489586,10.4717023760865,3.09182141734349,1.06280762789899e-10,8.43075780435962e-10,"UP",NA
"ENSG00000266256","LINC00683","long intergenic non-protein coding RNA 683 [Source:HGNC Symbol;Acc:HGNC:44467]","lncRNA",1010.33337118983,-12.545772527623,3.39858321682332,5.43363610681364e-12,4.85580030726367e-11,"DOWN",NA
"ENSG00000267156","TPMTP1","thiopurine S-methyltransferase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:17490]","processed_pseudogene",57.2973377205715,11.8096916938623,3.12221009588206,3.54392371717728e-16,4.38811163831864e-15,"UP",NA
"ENSG00000006659","LGALS14","galectin 14 [Source:HGNC Symbol;Acc:HGNC:30054]","protein_coding",472.830076631559,-11.3777757440458,3.19560850893897,1.63267052167038e-11,1.39549435336764e-10,"DOWN",NA
"ENSG00000076662","ICAM3","intercellular adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:5346]","protein_coding",3701.56864192872,-12.0902551708761,1.39513245862471,1.68033440549906e-17,2.26813259839042e-16,"DOWN",NA
"ENSG00000077942","FBLN1","fibulin 1 [Source:HGNC Symbol;Acc:HGNC:3600]","protein_coding",1719.76362917274,10.5296394923832,0.753478076112344,4.71777636022952e-45,2.51385034745264e-43,"UP",NA
"ENSG00000100024","UPB1","beta-ureidopropionase 1 [Source:HGNC Symbol;Acc:HGNC:16297]","protein_coding",665.335511263433,-12.007374984667,3.19702189550509,6.06911650737054e-14,6.44127717645361e-13,"DOWN",NA
"ENSG00000100065","CARD10","caspase recruitment domain family member 10 [Source:HGNC Symbol;Acc:HGNC:16422]","protein_coding",517.587348143394,11.9111361376,1.06318211666098,1.16938309211627e-28,3.10099035443395e-27,"UP",NA
"ENSG00000100351","GRAP2","GRB2 related adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:4563]","protein_coding",584.744771070901,-11.7695518800677,3.18978374951744,5.31419793510363e-13,5.21414441535996e-12,"DOWN",NA
"ENSG00000100365","NCF4","neutrophil cytosolic factor 4 [Source:HGNC Symbol;Acc:HGNC:7662]","protein_coding",1166.02364468565,-10.4014384453631,1.34312765552019,4.55333643082547e-14,4.87803594889713e-13,"DOWN",NA
"ENSG00000100368","CSF2RB","colony stimulating factor 2 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:2436]","protein_coding",2324.06334526147,-10.5677478700963,1.10397845158341,8.58935961083623e-21,1.43176120894396e-19,"DOWN",NA
"ENSG00000102575","ACP5","acid phosphatase 5, tartrate resistant [Source:HGNC Symbol;Acc:HGNC:124]","protein_coding",5336.29233946515,-10.0583636074256,0.737419966351442,5.35013312257892e-43,2.6848798566113e-41,"DOWN",NA
"ENSG00000104848","KCNA7","potassium voltage-gated channel subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:6226]","protein_coding",27.3756932131888,10.4989266599518,3.09118471242031,8.25114316539549e-11,6.61346556699052e-10,"UP",NA
"ENSG00000104921","FCER2","Fc epsilon receptor II [Source:HGNC Symbol;Acc:HGNC:3612]","protein_coding",29464.4014774857,-12.3023207787188,0.777797714885822,4.77242339324463e-58,4.24357922598071e-56,"DOWN",NA
"ENSG00000105048","TNNT1","troponin T1, slow skeletal type [Source:HGNC Symbol;Acc:HGNC:11948]","protein_coding",2468.09744435759,11.7826375518639,0.689562788231948,2.1020725140905e-66,2.57811945327289e-64,"UP",NA
"ENSG00000105369","CD79A","CD79a molecule [Source:HGNC Symbol;Acc:HGNC:1698]","protein_coding",37377.0001592243,-12.1394004879326,0.628554626516018,5.26484708846547e-84,1.13489362920603e-81,"DOWN",NA
"ENSG00000126262","FFAR2","free fatty acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:4501]","protein_coding",1218.08062411547,-12.9527135119391,3.33535621477016,9.64785906767403e-15,1.08249283088169e-13,"DOWN",NA
"ENSG00000128340","RAC2","Rac family small GTPase 2 [Source:HGNC Symbol;Acc:HGNC:9802]","protein_coding",52623.1207874695,-12.3620901915918,0.799528635397107,9.25259565217953e-56,7.43710047138746e-54,"DOWN",NA
"ENSG00000130202","NECTIN2","nectin cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:9707]","protein_coding",3004.54489181927,10.3161821101531,0.49486603347129,6.578847692068e-97,2.43109782117017e-94,"UP",NA
"ENSG00000130303","BST2","bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119]","protein_coding",22333.4462575834,-10.7759844098171,0.643356908024667,7.56756491428566e-64,8.44421537533663e-62,"DOWN",NA
"ENSG00000133488","SEC14L4","SEC14 like lipid binding 4 [Source:HGNC Symbol;Acc:HGNC:20627]","protein_coding",245.621341164206,14.2091849877443,3.2703671344115,4.54516588860569e-28,1.15781692206254e-26,"UP",NA
"ENSG00000138964","PARVG","parvin gamma [Source:HGNC Symbol;Acc:HGNC:14654]","protein_coding",4134.33087827292,-12.2741113260996,1.40432656160301,1.1159219625316e-17,1.53171459343338e-16,"DOWN",NA
"ENSG00000154734","ADAMTS1","ADAM metallopeptidase with thrombospondin type 1 motif 1 [Source:HGNC Symbol;Acc:HGNC:217]","protein_coding",573.660242886338,10.5524990404647,0.804646540707208,2.24910762570305e-39,9.66708585827107e-38,"UP",NA
"ENSG00000155307","SAMSN1","SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]","protein_coding",11350.298112126,-13.7776600607785,1.38323628101981,1.92919799970361e-22,3.54837749732169e-21,"DOWN",NA
"ENSG00000157554","ERG","ETS transcription factor ERG [Source:HGNC Symbol;Acc:HGNC:3446]","protein_coding",342.176877018046,10.3527375601713,0.846335608300462,2.71007628404368e-34,9.47328139879346e-33,"UP",NA
"ENSG00000160183","TMPRSS3","transmembrane serine protease 3 [Source:HGNC Symbol;Acc:HGNC:11877]","protein_coding",1728.05361099869,-10.8493435991979,1.544538464026,1.20620130372515e-12,1.14175821344629e-11,"DOWN",NA
"ENSG00000167077","MEI1","meiotic double-stranded break formation protein 1 [Source:HGNC Symbol;Acc:HGNC:28613]","protein_coding",2627.79793843208,-10.6884115661955,1.08476748922015,1.74008921107781e-22,3.22137270084633e-21,"DOWN",NA
"ENSG00000167680","SEMA6B","semaphorin 6B [Source:HGNC Symbol;Acc:HGNC:10739]","protein_coding",576.359938789299,10.1892828437237,0.665673756631027,9.73741570667942e-53,7.10431862866298e-51,"UP",NA
"ENSG00000182351","CRIP1P4","cysteine rich protein 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:44519]","processed_pseudogene",348.085916095125,11.3172470060244,1.06781844552874,6.51655547121192e-26,1.47277259235794e-24,"UP",NA
"ENSG00000183486","MX2","MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]","protein_coding",10091.7242323133,-12.7378869508097,1.00926553630236,2.75535463436244e-34,9.61973751731888e-33,"DOWN",NA
"ENSG00000185433","LINC00158","long intergenic non-protein coding RNA 158 [Source:HGNC Symbol;Acc:HGNC:1283]","lncRNA",1950.87314299818,-11.1733841234077,1.37367595013232,1.99579525110928e-15,2.33217076283629e-14,"DOWN",NA
"ENSG00000187244","BCAM","basal cell adhesion molecule (Lutheran blood group) [Source:HGNC Symbol;Acc:HGNC:6722]","protein_coding",511.293405647952,15.3769357791203,3.361429941771,8.79116155294063e-34,3.01015295821147e-32,"UP",NA
"ENSG00000188511","MIR3667HG","MIR3667 host gene [Source:HGNC Symbol;Acc:HGNC:28010]","lncRNA",1421.46737176314,-10.6911499480205,1.37490660104952,3.18733867967102e-14,3.4457649996717e-13,"DOWN",NA
"ENSG00000196684","HSH2D","hematopoietic SH2 domain containing [Source:HGNC Symbol;Acc:HGNC:24920]","protein_coding",6245.08739888708,-12.9059834479959,1.34973733439526,1.25317736314512e-20,2.07072640481598e-19,"DOWN",NA
"ENSG00000197928","ZNF677","zinc finger protein 677 [Source:HGNC Symbol;Acc:HGNC:28730]","protein_coding",373.391520866407,-10.9683087463463,3.16918666869497,1.24255505942619e-10,9.79381209443565e-10,"DOWN",NA
"ENSG00000211640","IGLV6-57","immunoglobulin lambda variable 6-57 [Source:HGNC Symbol;Acc:HGNC:5927]","IG_V_gene",1251.69488438871,-12.9297275528418,3.4189228853641,4.99660661032086e-13,4.92119918622602e-12,"DOWN",NA
"ENSG00000211673","IGLV3-1","immunoglobulin lambda variable 3-1 [Source:HGNC Symbol;Acc:HGNC:5896]","IG_V_gene",2788.08421495681,-14.1924667634711,3.50482189650146,3.04714467907154e-15,3.52309852492083e-14,"DOWN",NA
"ENSG00000211677","IGLC2","immunoglobulin lambda constant 2 [Source:HGNC Symbol;Acc:HGNC:5856]","IG_C_gene",79161.2873171163,-19.5701559939032,3.99550437314232,2.03149764006425e-29,5.59035143620775e-28,"DOWN",NA
"ENSG00000211679","IGLC3","immunoglobulin lambda constant 3 (Kern-Oz+ marker) [Source:HGNC Symbol;Acc:HGNC:5857]","IG_C_gene",57701.3709781628,-19.101892419192,3.92589144449767,4.12323486221594e-30,1.17439964734226e-28,"DOWN",NA
"ENSG00000223822","EEF1A1P1","eukaryotic translation elongation factor 1 alpha 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:3191]","processed_pseudogene",208.607984789065,13.9472677690164,3.25118061832253,8.47597142870766e-27,2.02158668090903e-25,"UP",NA
